title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity,license_fee
Captain America: The First Avenger,6.995,20269,2011-07-22,370569774,124,140000000,43.665,"['Action', 'Adventure', 'Science Fiction']",5,150.0,0.7753882674797583,0.6203106,0.7753883,0.3101553,792683.73
Thor,6.768,20023,2011-04-21,449326618,115,150000000,51.277,"['Adventure', 'Fantasy', 'Action']",4,120.0,0.8263605744941432,0.8263606,0.8263606,0.3305442,911191.94
Ant-Man,7.082,18730,2015-07-14,519311965,117,130000000,37.692,"['Science Fiction', 'Action', 'Adventure']",4,150.0,0.7270621803079881,0.5816497,0.7270622,0.2908249,947174.36
It,7.242,18018,2017-09-06,701800000,135,40000000,74.73,"['Horror', 'Fantasy']",5,150.0,0.939005538740771,0.7512044,0.9390055,0.3756022,950160.0
John Wick,7.421,17923,2014-10-22,88761661,101,20000000,55.739,"['Action', 'Thriller']",4,120.0,0.852114244742117,0.6816914,0.8521142,0.3408457,166513.99
The Revenant,7.5,17114,2015-12-25,532950503,157,135000000,36.747,"['Western', 'Drama', 'Adventure']",6,180.0,0.7185521055901447,0.4311313,0.5748417,0.5748417,975540.6
Split,7.337,16345,2017-01-19,278454358,117,9000000,44.51,"['Horror', 'Thriller']",4,150.0,0.7815657049990276,0.3126263,0.7815657,0.3126263,367745.23
The Maze Runner,7.173,15901,2014-09-10,348319861,113,34000000,83.206,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",4,120.0,0.9695224590117156,0.5817135,0.9695225,0.5817135,511583.83
The Hangover,7.312,15812,2009-06-02,469310836,100,35000000,72.655,['Comedy'],4,120.0,0.9308936300950073,0.9308936,0.9308936,0.9308936,659173.0
Lucy,6.44,15181,2014-07-25,458863600,89,40000000,33.913,"['Action', 'Science Fiction']",3,90.0,0.6913161370353373,0.5530529,0.6913161,0.2765265,658636.32
Now You See Me,7.345,14726,2013-05-29,351723989,116,75000000,45.241,"['Thriller', 'Crime']",4,150.0,0.7867947127245531,0.3147179,0.7867947,0.6294358,614068.79
Baby Driver,7.5,14634,2017-06-28,226945087,113,34000000,44.974,"['Action', 'Crime']",4,120.0,0.7848968993423544,0.6279175,0.7848969,0.6279175,365934.1
Despicable Me,7.227,14147,2010-07-08,533679475,95,69000000,47.416,"['Family', 'Animation', 'Comedy']",4,120.0,0.8017599216149847,0.8017599,0.481056,0.6414079,818015.37
Charlie and the Chocolate Factory,7.04,13967,2005-07-13,474968763,115,150000000,60.854,"['Adventure', 'Comedy', 'Family', 'Fantasy']",4,120.0,0.8787096298209369,0.8787096,0.7029677,0.5272258,941962.52
Sherlock Holmes,7.202,13170,2009-12-23,524028679,129,90000000,35.808,"['Action', 'Adventure', 'Crime', 'Mystery']",5,150.0,0.7098241180722761,0.5678593,0.7098241,0.5678593,856834.41
A Quiet Place,7.396,13079,2018-04-03,341000000,91,17000000,38.002,"['Horror', 'Drama', 'Science Fiction']",4,120.0,0.7297966621549568,0.2919187,0.7297967,0.437878,462000.0
Cars,6.936,12906,2006-06-08,461983149,117,120000000,47.447,"['Animation', 'Adventure', 'Comedy', 'Family']",4,150.0,0.8019671029922737,0.8019671,0.4811803,0.4811803,854379.78
300,7.175,12812,2007-03-07,456082343,117,65000000,44.918,"['Action', 'Adventure', 'War']",4,150.0,0.7844971018476279,0.6275977,0.6275977,0.4706983,715298.81
Twilight,6.286,12638,2008-11-20,393616788,122,37000000,71.541,"['Fantasy', 'Drama', 'Romance']",5,150.0,0.926422101785768,0.5558533,0.9264221,0.7411377,573140.15
Passengers,6.934,12429,2016-12-21,303144152,116,110000000,27.272,"['Drama', 'Romance', 'Science Fiction']",4,150.0,0.6146630965079051,0.2458652,0.6146631,0.4917305,639772.98
Ice Age,7.348,12296,2002-03-10,383257136,81,59000000,70.773,"['Animation', 'Comedy', 'Family', 'Adventure']",3,90.0,0.9232900278971046,0.92329,0.553974,0.553974,613508.56
Once Upon a Time… in Hollywood,7.437,12237,2019-07-24,374251247,162,95000000,47.706,"['Comedy', 'Drama', 'Thriller']",6,180.0,0.8036916147973439,0.482215,0.8036916,0.6429533,689101.5
Birdman or (The Unexpected Virtue of Ignorance),7.471,12157,2014-10-17,103215094,120,18000000,43.866,"['Drama', 'Comedy']",5,150.0,0.7768709215579979,0.6214967,0.7768709,0.7768709,179058.11
Divergent,6.92,12118,2014-03-14,288885818,139,85000000,39.066,"['Action', 'Adventure', 'Science Fiction']",5,150.0,0.7389769311401659,0.5911815,0.7389769,0.2955908,562662.98
American Sniper,7.427,12107,2014-12-25,542307423,133,58800000,64.846,"['War', 'Action']",5,150.0,0.8976435134102146,0.7181148,0.7181148,0.7181148,803888.91
John Wick: Chapter 2,7.323,12007,2017-02-08,171539887,122,40000000,88.285,"['Action', 'Thriller', 'Crime']",5,150.0,0.986065792350507,0.5916395,0.9860658,0.5916395,313847.86
X-Men: First Class,7.296,11986,2011-06-01,353624124,132,160000000,1.659,"['Action', 'Science Fiction', 'Adventure']",5,150.0,1e-06,8e-07,1e-06,4e-07,820348.95
Pacific Rim,6.878,11567,2013-07-11,411002906,131,180000000,55.847,"['Action', 'Science Fiction', 'Adventure']",5,150.0,0.8527061205697957,0.6821649,0.8527061,0.3410824,937203.49
Wreck-It Ralph,7.3,11546,2012-11-01,471222889,101,165000000,46.617,"['Family', 'Animation', 'Comedy', 'Adventure']",4,120.0,0.7963619964850779,0.796362,0.4778172,0.4778172,973467.47
Ted,6.407,11513,2012-06-29,549368315,107,50000000,38.48,"['Comedy', 'Fantasy']",4,120.0,0.7339595850333667,0.7339596,0.7339596,0.5871677,791241.98
The Great Gatsby,7.379,11505,2013-05-09,351040419,143,105000000,36.651,"['Drama', 'Romance']",5,180.0,0.7176724943977291,0.287069,0.7176725,0.7176725,685248.5
The Shape of Water,7.247,11490,2017-12-01,195333312,123,19500000,29.339,"['Drama', 'Fantasy', 'Romance']",5,150.0,0.6408107987830762,0.3844865,0.6408108,0.5126486,293199.97
Zombieland,7.3,11466,2009-10-07,102391540,88,23600000,32.08,"['Comedy', 'Horror']",3,90.0,0.6721534371178939,0.5377227,0.6721534,0.5377227,191509.85
Silver Linings Playbook,7.13,11327,2012-11-16,236412453,122,21000000,28.014,"['Drama', 'Comedy', 'Romance']",5,150.0,0.6243250412607677,0.374595,0.624325,0.624325,346094.94
Prometheus,6.535,11255,2012-05-30,403354469,124,130000000,60.299,"['Science Fiction', 'Adventure', 'Mystery']",5,150.0,0.8759579433272555,0.5255748,0.8759579,0.5255748,808025.36
The Social Network,7.358,11190,2010-10-01,224920315,121,40000000,36.101,['Drama'],5,150.0,0.7125776087393714,0.285031,0.7125776,0.7125776,377904.38
Fifty Shades of Grey,5.882,11101,2015-02-11,571006128,125,40000000,96.283,"['Drama', 'Romance', 'Thriller']",5,150.0,1.0,0.4,1.0,0.8,793207.35
The Devil Wears Prada,7.384,11089,2006-06-29,326706115,109,35000000,50.84,"['Comedy', 'Drama', 'Romance']",4,120.0,0.8236918128591711,0.4942151,0.8236918,0.8236918,488047.34
The Incredible Hulk,6.204,11006,2008-06-12,163712074,114,150000000,52.734,"['Science Fiction', 'Action', 'Adventure']",4,120.0,0.8350615717068761,0.6680493,0.8350616,0.3340246,568454.49
Kick-Ass,7.12,10997,2010-03-22,96188903,117,28000000,38.557,"['Action', 'Crime']",4,150.0,0.7346242176139435,0.5876994,0.7346242,0.5876994,194626.68
"I, Robot",6.939,10972,2004-07-15,347234916,115,120000000,27.677,"['Action', 'Science Fiction']",4,120.0,0.619976794120427,0.4959814,0.6199768,0.2479907,716681.9
Rise of the Planet of the Apes,7.289,10799,2011-08-03,482860185,105,93000000,38.032,"['Thriller', 'Action', 'Drama', 'Science Fiction']",4,120.0,0.7300598285569115,0.4380359,0.7300598,0.4380359,814632.22
Ocean's Eleven,7.43,10774,2001-12-07,450717150,116,85000000,39.17,"['Thriller', 'Crime']",4,150.0,0.7398576898331404,0.2959431,0.7398577,0.5918862,756860.58
In Time,6.953,10556,2011-10-27,173930596,109,40000000,67.242,"['Action', 'Thriller', 'Science Fiction']",4,120.0,0.9083405629330228,0.5450043,0.9083406,0.3633362,316716.72
X-Men,6.996,10530,2000-07-13,296339527,104,75000000,1.259,"['Adventure', 'Action', 'Science Fiction']",4,120.0,1e-06,8e-07,1e-06,4e-07,547607.43
Taken,7.387,10432,2008-02-18,226830568,94,25000000,58.646,"['Action', 'Thriller']",4,120.0,0.8675762570063053,0.694061,0.8675763,0.3470305,344196.68
Now You See Me 2,6.83,10172,2016-06-02,334901337,129,90000000,33.753,"['Crime', 'Thriller', 'Action', 'Mystery']",5,150.0,0.6896950892980388,0.4138171,0.6896951,0.5517561,629881.6
Madagascar,6.892,10103,2005-05-25,542063846,86,75000000,54.83,"['Family', 'Animation', 'Adventure', 'Comedy']",3,90.0,0.8470765384732973,0.8470765,0.5082459,0.5082459,842476.62
Oblivion,6.618,10015,2013-04-10,286168572,124,120000000,30.901,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",5,150.0,0.6590956135695731,0.5272765,0.6590956,0.3954574,643402.29
Bruce Almighty,6.706,10010,2003-05-23,484592874,101,80000000,33.909,"['Fantasy', 'Comedy']",4,120.0,0.6912757262887993,0.6912757,0.6912757,0.5530206,785511.45
Limitless,7.186,9900,2011-03-08,161849455,105,27000000,33.384,"['Thriller', 'Mystery', 'Science Fiction']",4,120.0,0.6859200053581791,0.274368,0.68592,0.411552,271019.35
American Psycho,7.4,9797,2000-04-13,34266564,102,7000000,55.224,"['Thriller', 'Drama', 'Crime']",4,120.0,0.8492725129024394,0.339709,0.8492725,0.679418,69919.88
X-Men Origins: Wolverine,6.254,9797,2009-04-28,373062864,107,150000000,4.317,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",4,120.0,1e-06,8e-07,1e-06,4e-07,819675.44
The Hangover Part II,6.468,9789,2011-05-25,586764305,102,80000000,51.808,['Comedy'],4,120.0,0.8295662247854296,0.8295662,0.8295662,0.8295662,908117.17
Sherlock Holmes: A Game of Shadows,7.13,9742,2011-11-22,334615000,129,125000000,31.501,"['Adventure', 'Action', 'Crime', 'Mystery']",5,150.0,0.6658165796950765,0.5326533,0.6658166,0.5326533,713538.0
John Wick: Chapter 3 - Parabellum,7.447,9711,2019-05-15,326709727,131,55000000,80.825,"['Action', 'Thriller', 'Crime']",5,150.0,0.9613425464751691,0.5768055,0.9613425,0.5768055,536051.67
Maze Runner: The Scorch Trials,6.7,9669,2015-09-09,312296056,131,61000000,42.487,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",5,150.0,0.7665269639654002,0.6132216,0.766527,0.3066108,533155.27
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),7.0,9654,2020-02-05,205372791,108,75000000,49.33,"['Action', 'Crime']",4,120.0,0.8142496736079359,0.6513997,0.8142497,0.6513997,438447.35
21 Jump Street,6.878,9650,2012-03-14,201585328,109,42000000,31.405,"['Action', 'Comedy', 'Crime']",4,120.0,0.6647519485855601,0.5318016,0.6647519,0.5318016,354702.39
Looper,6.877,9606,2012-09-26,47042000,118,30000000,31.34,"['Action', 'Thriller', 'Science Fiction']",4,150.0,0.6640288098221846,0.3984173,0.6640288,0.2656115,140450.4
Zodiac,7.5,9597,2007-03-02,84785914,157,65000000,36.465,"['Crime', 'Drama', 'Mystery', 'Thriller']",6,180.0,0.7159601239700601,0.286384,0.7159601,0.5727681,269743.1
Mr. & Mrs. Smith,6.677,9576,2005-06-07,487287646,120,110000000,32.545,"['Action', 'Comedy', 'Drama', 'Thriller']",5,150.0,0.6771408221409568,0.5417127,0.6771408,0.5417127,860745.18
Kingsman: The Golden Circle,6.972,9560,2017-09-20,410902662,141,104000000,47.359,"['Action', 'Adventure', 'Comedy']",5,180.0,0.801378541748174,0.8013785,0.8013785,0.4808271,754683.19
Night at the Museum,6.6,9538,2006-12-20,574480841,108,110000000,39.701,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",4,120.0,0.7443101609311736,0.7443102,0.5954481,0.4465861,965377.01
Insurgent,6.361,9494,2015-03-18,297002527,119,110000000,38.035,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",4,150.0,0.7300861311145826,0.5840689,0.7300861,0.2920345,632403.03
X2,7.029,9417,2003-04-27,407711549,133,110000000,1.157,"['Adventure', 'Action', 'Science Fiction']",5,150.0,1e-06,8e-07,1e-06,4e-07,765253.86
Miss Peregrine's Home for Peculiar Children,6.822,9401,2016-09-27,296482446,127,110000000,39.951,"['Fantasy', 'Adventure']",5,150.0,0.7463811031666112,0.7463811,0.7463811,0.2985524,631778.94
(500) Days of Summer,7.272,9359,2009-07-17,60781545,95,7500000,33.311,"['Comedy', 'Drama', 'Romance']",4,120.0,0.6851670503133592,0.4111002,0.6851671,0.6851671,102937.85
Star Trek,7.432,9314,2009-05-06,385680446,127,150000000,43.385,"['Science Fiction', 'Action', 'Adventure']",5,150.0,0.7733088476010143,0.6186471,0.7733088,0.3093235,834816.54
Black Widow,7.303,9298,2021-07-07,379751131,134,200000000,56.256,"['Action', 'Adventure', 'Science Fiction']",5,150.0,0.8549349922387273,0.683948,0.854935,0.341974,947701.36
Murder on the Orient Express,6.706,9243,2017-11-03,352794081,114,55000000,37.493,"['Mystery', 'Drama', 'Crime']",4,120.0,0.7252921551324611,0.2901169,0.7252922,0.7252922,567352.9
Men in Black II,6.359,9234,2002-07-03,445135288,88,140000000,32.556,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",3,90.0,0.6772577323012187,0.5418062,0.6772577,0.4063546,882162.35
The Fast and the Furious,6.965,9207,2001-06-22,207283925,106,38000000,5.398,"['Action', 'Crime', 'Thriller']",4,120.0,1e-06,6e-07,1e-06,6e-07,351940.71
Venom: Let There Be Carnage,6.833,9182,2021-09-30,506863592,97,110000000,89.985,"['Science Fiction', 'Action', 'Adventure']",4,120.0,0.9913487451487472,0.793079,0.9913487,0.3965395,884236.31
The Matrix Revolutions,6.71,9118,2003-11-05,424988211,129,150000000,33.434,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",5,150.0,0.6864345525652544,0.5491476,0.6864346,0.2745738,881985.85
Ice Age: The Meltdown,6.688,9085,2006-03-29,660998756,91,80000000,54.381,"['Animation', 'Family', 'Comedy', 'Adventure']",4,120.0,0.8445504297738715,0.8445504,0.5067303,0.5067303,997198.51
The Wolverine,6.396,8967,2013-07-23,415440673,126,120000000,7.797,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']",5,150.0,0.0799828767484869,0.0639863,0.0799829,0.0319932,798528.81
Sonic the Hedgehog,7.345,8901,2020-02-12,319715683,99,85000000,53.708,"['Action', 'Science Fiction', 'Comedy', 'Family']",4,120.0,0.840716027071007,0.6725728,0.6725728,0.5044296,599658.82
Shazam!,7.034,8840,2019-03-29,366080049,132,80000000,32.755,"['Action', 'Comedy', 'Fantasy']",5,150.0,0.6793643290234348,0.6793643,0.6793643,0.4076186,643296.06
Fantastic Four,5.775,8765,2005-06-29,333535934,106,100000000,23.572,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",4,120.0,0.5610498705634032,0.4488399,0.5610499,0.2244199,652243.12
Tenet,7.191,8744,2020-08-22,365304105,150,205000000,44.025,"['Action', 'Thriller', 'Science Fiction']",6,180.0,0.7780378693581893,0.4668227,0.7780379,0.3112151,942364.93
District 9,7.423,8721,2009-08-05,210819611,112,30000000,35.709,['Science Fiction'],4,120.0,0.7088874593111238,0.283555,0.7088875,0.283555,336983.53
The Bourne Identity,7.463,8618,2002-06-14,214034224,119,60000000,31.217,"['Action', 'Drama', 'Mystery', 'Thriller']",4,150.0,0.6626553032321197,0.3975932,0.6626553,0.5301242,412841.07
The Twilight Saga: New Moon,6.003,8614,2009-11-18,709827462,131,50000000,43.688,"['Adventure', 'Fantasy', 'Drama', 'Romance']",5,150.0,0.775558348704258,0.6204467,0.7755583,0.6204467,983792.95
Unbreakable,7.134,8607,2000-11-22,248118121,106,75000000,23.98,"['Thriller', 'Drama', 'Mystery']",4,120.0,0.5674616695033409,0.2269847,0.5674617,0.4539693,489741.75
xXx: Return of Xander Cage,6.138,8541,2017-01-13,346147658,107,85000000,60.062,"['Action', 'Adventure', 'Crime']",4,120.0,0.8747734958901361,0.6998188,0.8747735,0.5248641,631377.19
Watchmen,7.333,8485,2009-03-04,185258983,163,130000000,52.384,"['Action', 'Mystery', 'Science Fiction']",6,180.0,0.8329984548533922,0.4997991,0.8329985,0.4997991,546310.78
Alita: Battle Angel,7.219,8450,2019-01-31,404980543,122,170000000,47.667,"['Action', 'Science Fiction', 'Adventure']",5,150.0,0.8034326737459359,0.6427461,0.8034327,0.3213731,905976.65
Saw,7.4,8327,2004-10-01,103911669,103,1200000,174.783,"['Horror', 'Mystery', 'Crime']",4,120.0,1.0,0.4,1.0,0.8,139574.0
The Big Short,7.344,8320,2015-12-11,133346506,131,28000000,34.348,"['Comedy', 'Drama']",5,150.0,0.6956759389396745,0.5565408,0.6956759,0.6956759,239215.81
We're the Millers,6.814,8306,2013-08-07,269994119,110,37000000,32.293,"['Comedy', 'Crime']",4,120.0,0.6744490279186118,0.5395592,0.674449,0.674449,424792.94
Elysium,6.499,8224,2013-08-07,286140700,109,115000000,29.224,"['Science Fiction', 'Action', 'Drama', 'Thriller']",4,120.0,0.6394169772932053,0.3836502,0.639417,0.3836502,631368.84
The Equalizer,7.247,8145,2014-09-24,192330738,132,55000000,186.613,"['Thriller', 'Action', 'Crime']",5,150.0,1.0,0.6,1.0,0.6,374796.89
The Hangover Part III,6.211,8097,2013-05-23,362000072,100,103000000,48.629,['Comedy'],4,120.0,0.8097452715562657,0.8097453,0.8097453,0.8097453,693600.09
Hotel Transylvania,7.0,8037,2012-09-20,358375603,91,85000000,50.394,"['Animation', 'Comedy', 'Family', 'Fantasy']",4,120.0,0.8209390117541852,0.820939,0.6567512,0.4925634,646050.72
San Andreas,6.229,8036,2015-05-27,473990832,114,110000000,142.742,"['Action', 'Drama', 'Thriller']",4,120.0,1.0,0.6,1.0,0.6,844789.0
War for the Planet of the Apes,7.16,8030,2017-07-11,490719763,140,150000000,41.094,"['Drama', 'Science Fiction', 'War']",5,180.0,0.7556502748630585,0.3022601,0.6045202,0.6045202,960863.72
It Chapter Two,6.854,8021,2019-09-04,473122525,169,79000000,72.553,"['Horror', 'Fantasy']",6,210.0,0.9304876693186735,0.7443901,0.9304877,0.3721951,769347.03
Annihilation,6.398,8014,2018-02-22,43070915,115,40000000,32.793,"['Science Fiction', 'Horror']",4,120.0,0.679764790761535,0.2719059,0.6797648,0.2719059,159685.1
Minority Report,7.3,8013,2002-06-20,358372926,145,102000000,30.06,"['Action', 'Thriller', 'Science Fiction', 'Mystery']",5,180.0,0.6493974347639154,0.3896385,0.6493974,0.3896385,686847.51
Mean Girls,7.186,7931,2004-04-30,130126277,97,17000000,56.332,['Comedy'],4,120.0,0.8553469828169686,0.855347,0.855347,0.855347,208951.53
Terminator Genisys,5.924,7870,2015-06-23,440603537,126,155000000,67.345,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",5,150.0,0.9087900083563082,0.727032,0.90879,0.363516,912724.24
The Purge,6.25,7870,2013-05-31,89328627,86,3000000,33.071,"['Science Fiction', 'Horror', 'Thriller']",3,90.0,0.6826771053044124,0.2730708,0.6826771,0.2730708,126394.35
Lady Bird,7.271,7861,2017-09-01,78966486,94,10000000,25.85,"['Drama', 'Comedy']",4,120.0,0.5951970686134589,0.4761577,0.5951971,0.5951971,130759.78
Sicario,7.39,7836,2015-09-17,84872444,122,30000000,43.821,"['Action', 'Crime', 'Thriller']",5,150.0,0.7765397099472907,0.4659238,0.7765397,0.4659238,185846.93
Alien: Covenant,6.1,7822,2017-05-09,240891763,122,97000000,92.533,"['Science Fiction', 'Horror', 'Mystery']",5,150.0,0.9990462327135844,0.3996185,0.9990462,0.5994277,533870.12
Glass,6.677,7793,2019-01-16,246999039,129,20000000,31.843,"['Thriller', 'Drama', 'Science Fiction']",5,150.0,0.6695768741608457,0.2678307,0.6695769,0.4017461,356398.85
After,7.137,7781,2019-04-11,69497587,106,14000000,155.287,"['Romance', 'Drama']",4,120.0,1.0,0.4,1.0,1.0,128997.1
Ocean's Eight,6.985,7780,2018-06-07,297718711,111,70000000,30.268,"['Crime', 'Comedy', 'Action']",4,120.0,0.6518271227035913,0.5214617,0.6518271,0.5214617,537262.45
"Crazy, Stupid, Love.",7.3,7773,2011-07-29,145079584,118,50000000,39.835,"['Comedy', 'Drama', 'Romance']",4,150.0,0.7454221766882115,0.4472533,0.7454222,0.7454222,306095.5
The Conjuring 2,7.293,7769,2016-06-08,321834351,134,40000000,80.98,"['Horror', 'Thriller']",5,150.0,0.9618838440905368,0.3847535,0.9618838,0.3847535,494201.22
Argo,7.275,7750,2012-10-11,232325503,120,44500000,17.552,"['Drama', 'Thriller']",5,150.0,0.4463778002853798,0.1785511,0.4463778,0.3571022,397590.6
Source Code,7.297,7694,2011-03-30,147332697,94,32000000,31.922,"['Thriller', 'Science Fiction', 'Mystery']",4,120.0,0.6704383629944052,0.2681753,0.6704384,0.402263,265599.24
Ghost in the Shell,6.066,7581,2017-03-29,169801921,107,110000000,32.851,"['Science Fiction', 'Drama', 'Action']",4,120.0,0.6803749147232127,0.4082249,0.6803749,0.4082249,479762.31
Real Steel,6.981,7571,2011-09-28,299268508,127,110000000,88.181,"['Action', 'Science Fiction', 'Drama']",5,150.0,0.9857386342157692,0.5914432,0.9857386,0.5914432,635122.21
Bad Boys for Life,7.139,7570,2020-01-15,426505244,124,90000000,46.619,"['Thriller', 'Action', 'Crime']",5,150.0,0.796375649435365,0.4778254,0.7963756,0.4778254,739806.29
Baywatch,6.092,7545,2017-05-25,177856751,116,69000000,45.123,"['Comedy', 'Action', 'Crime']",4,150.0,0.7859576780548245,0.6287661,0.7859577,0.6287661,391028.1
Sin City,7.4,7541,2005-04-01,158733820,124,40000000,42.369,"['Thriller', 'Action', 'Crime']",5,150.0,0.7656227159083051,0.4593736,0.7656227,0.4593736,298480.58
Fifty Shades Freed,6.705,7511,2018-01-17,368307760,105,55000000,93.385,"['Drama', 'Romance']",4,120.0,1.0,0.4,1.0,1.0,585969.31
Snow White and the Huntsman,5.982,7503,2012-05-30,396600000,127,170000000,34.976,"['Adventure', 'Fantasy', 'Drama']",5,150.0,0.7018510285345176,0.5614808,0.701851,0.4211106,895920.0
Eternals,6.927,7493,2021-11-03,402064899,156,200000000,60.521,"['Science Fiction', 'Action', 'Adventure']",6,180.0,0.8770623001761394,0.7016498,0.8770623,0.3508249,974477.88
22 Jump Street,6.842,7460,2014-06-05,331333876,112,50000000,23.367,"['Crime', 'Comedy', 'Action']",4,120.0,0.557775619059354,0.4462205,0.5577756,0.4462205,529600.65
Sing,7.114,7458,2016-11-23,634151679,108,75000000,45.871,"['Animation', 'Comedy', 'Family', 'Music']",4,120.0,0.7912187525011087,0.7912188,0.4747313,0.632975,952982.01
